,BusId,ETA,ImageHeight,ImageUrl,ImageWidth,LastStopId,LatLng.Latitude,LatLng.Longitude,NextStopId,RouteId,Time
0,2139.0,-158.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_330.png,40.0,810.0,-31.940527514988926,115.84120566808703,811.0,8.0,2019-12-03T18:13:22+08:00
1,2141.0,49.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,219.0,-31.951257171309425,115.84990321327469,221.0,2.0,2019-12-03T18:13:22+08:00
2,2142.0,78.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_88.png,40.0,318.0,-31.953201766847403,115.87640932975815,319.0,3.0,2019-12-03T18:13:22+08:00
3,2143.0,76.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_111.png,40.0,225.0,-31.95060605683523,115.84077106169966,226.0,2.0,2019-12-03T18:13:22+08:00
4,2144.0,-5.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_110.png,40.0,336.0,-31.950316226919572,115.85510176197143,302.0,3.0,2019-12-03T18:13:22+08:00
5,2145.0,51.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_.png,40.0,205.0,-31.95943,115.87487,206.0,2.0,2019-12-03T18:13:22+08:00
6,2610.0,74.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_22.png,40.0,119.0,-31.95439119776366,115.86039807594146,106.0,1.0,2019-12-03T18:13:22+08:00
7,2618.0,-297.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_296.png,40.0,117.0,-31.956145751996477,115.85393308164745,122.0,1.0,2019-12-03T18:13:22+08:00
8,2619.0,23.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_200.png,40.0,117.0,-31.95469,115.85652,122.0,1.0,2019-12-03T18:13:22+08:00
9,2620.0,5.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_111.png,40.0,312.0,-31.952773028304136,115.87467908328071,313.0,3.0,2019-12-03T18:13:22+08:00
10,2621.0,22.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,210.0,-31.958104595504206,115.87088760783587,211.0,2.0,2019-12-03T18:13:22+08:00
11,2622.0,163.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_110.png,40.0,229.0,-31.95220359505231,115.85667633364064,231.0,2.0,2019-12-03T18:13:22+08:00
12,2625.0,31.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,219.0,-31.951117113858402,115.84949379652866,221.0,2.0,2019-12-03T18:13:22+08:00
13,2627.0,21.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_21.png,40.0,119.0,-31.952897733556085,115.86110051688925,106.0,1.0,2019-12-03T18:13:22+08:00
14,2628.0,91.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_108.png,40.0,819.0,-31.952916952721402,115.85094586508103,820.0,8.0,2019-12-03T18:13:22+08:00
15,2630.0,21.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_290.png,40.0,819.0,-31.95349407847727,115.85273861233402,820.0,8.0,2019-12-03T18:13:22+08:00
16,2631.0,22.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_291.png,40.0,322.0,-31.956655507684157,115.87455651605922,323.0,3.0,2019-12-03T18:13:22+08:00
17,2632.0,37.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,208.0,-31.956671930428076,115.87461788989965,209.0,2.0,2019-12-03T18:13:22+08:00
18,2633.0,33.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_111.png,40.0,305.0,-31.954221470387868,115.86712912364972,306.0,3.0,2019-12-03T18:13:22+08:00
19,2634.0,-3.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_111.png,40.0,228.0,-31.951951391448976,115.85589384068649,229.0,2.0,2019-12-03T18:13:22+08:00
20,2635.0,87.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_.png,40.0,198.0,-31.95697,115.85886,119.0,1.0,2019-12-03T18:13:22+08:00
21,2665.0,22.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_108.png,40.0,808.0,-31.94668546320283,115.84426310273096,809.0,8.0,2019-12-03T18:13:22+08:00
22,2666.0,17.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_21.png,40.0,213.0,-31.95393374586429,115.86059854771578,215.0,2.0,2019-12-03T18:13:22+08:00
23,2667.0,-2.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_289.png,40.0,332.0,-31.94544606948424,115.84010760440316,333.0,3.0,2019-12-03T18:13:22+08:00
24,2669.0,54.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,215.0,-31.951477581195114,115.85877614052127,216.0,2.0,2019-12-03T18:13:22+08:00
25,2670.0,-7.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_0.png,40.0,820.0,-31.95634,115.85453,801.0,8.0,2019-12-03T18:13:22+08:00
26,2671.0,200.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_180.png,40.0,811.0,-31.940931974462558,115.84014540483994,812.0,8.0,2019-12-03T18:13:22+08:00
27,2672.0,29.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_290.png,40.0,330.0,-31.949650374441113,115.85304012849177,331.0,3.0,2019-12-03T18:13:22+08:00
28,2673.0,3.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_208.png,40.0,231.0,-31.95388229090227,115.86294617342911,201.0,2.0,2019-12-03T18:13:22+08:00
29,2674.0,185.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_139.png,40.0,315.0,-31.951025110869075,115.87128511087023,316.0,3.0,2019-12-03T18:13:22+08:00
30,2676.0,718.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_130.png,40.0,811.0,-31.940490459809375,115.84122990315441,812.0,8.0,2019-12-03T18:13:22+08:00
0,2139.0,118.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_292.png,40.0,810.0,-31.94354873123178,115.84242165541602,811.0,8.0,2019-12-03T18:08:06+08:00
1,2141.0,-4.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_200.png,40.0,215.0,-31.952226366542668,115.85758776834429,216.0,2.0,2019-12-03T18:08:06+08:00
2,2142.0,212.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_139.png,40.0,315.0,-31.951025110869075,115.87128511087023,316.0,3.0,2019-12-03T18:08:06+08:00
3,2143.0,-7.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_290.png,40.0,219.0,-31.950283215936555,115.84694763284561,221.0,2.0,2019-12-03T18:08:06+08:00
4,2144.0,7.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_108.png,40.0,334.0,-31.946685775299223,115.84426934435491,335.0,3.0,2019-12-03T18:08:06+08:00
5,2145.0,22.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_111.png,40.0,201.0,-31.95447128724759,115.86363249791138,202.0,2.0,2019-12-03T18:08:06+08:00
6,2610.0,184.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_51.png,40.0,119.0,-31.958779968324922,115.85818778539505,106.0,1.0,2019-12-03T18:08:06+08:00
7,2618.0,-12.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_296.png,40.0,117.0,-31.956145202545173,115.85393176945263,122.0,1.0,2019-12-03T18:08:06+08:00
8,2619.0,4.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_169.png,40.0,114.0,-31.950037770230868,115.85878392594813,116.0,1.0,2019-12-03T18:08:06+08:00
9,2620.0,77.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_109.png,40.0,308.0,-31.957488537301636,115.87717513563466,309.0,3.0,2019-12-03T18:08:06+08:00
10,2621.0,343.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_94.png,40.0,206.0,-31.95871036787759,115.87795895863822,207.0,2.0,2019-12-03T18:08:06+08:00
11,2622.0,34.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_111.png,40.0,228.0,-31.950554602640487,115.85160211519386,229.0,2.0,2019-12-03T18:08:06+08:00
12,2625.0,31.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_203.png,40.0,215.0,-31.95147252968168,115.8579528952618,216.0,2.0,2019-12-03T18:08:06+08:00
13,2627.0,108.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_22.png,40.0,119.0,-31.95689204352176,115.85920554373293,106.0,1.0,2019-12-03T18:08:06+08:00
14,2628.0,-250.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_291.png,40.0,820.0,-31.95625600703867,115.85454923056284,801.0,8.0,2019-12-03T18:08:06+08:00
15,2630.0,93.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_203.png,40.0,815.0,-31.949027616352403,115.84203126708631,816.0,8.0,2019-12-03T18:08:06+08:00
16,2631.0,13.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_111.png,40.0,317.0,-31.952201976095974,115.8729559282748,318.0,3.0,2019-12-03T18:08:06+08:00
17,2632.0,63.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_.png,40.0,204.0,-31.95709,115.8717,205.0,2.0,2019-12-03T18:08:06+08:00
18,2633.0,32.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_.png,40.0,302.0,-31.95088,115.85752,303.0,3.0,2019-12-03T18:08:06+08:00
19,2634.0,49.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_21.png,40.0,226.0,-31.948879115670856,115.84458505433321,227.0,2.0,2019-12-03T18:08:06+08:00
20,2665.0,28.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_246.png,40.0,804.0,-31.953259406702053,115.84657049738166,805.0,8.0,2019-12-03T18:08:06+08:00
21,2666.0,45.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,210.0,-31.958114464886993,115.87091762691787,211.0,2.0,2019-12-03T18:08:06+08:00
22,2667.0,70.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_291.png,40.0,330.0,-31.949810811500875,115.85353243325554,331.0,3.0,2019-12-03T18:08:06+08:00
23,2669.0,54.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_290.png,40.0,213.0,-31.954668983450162,115.86035789210928,215.0,2.0,2019-12-03T18:08:06+08:00
24,2670.0,146.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_290.png,40.0,820.0,-31.954716424349,115.85649501556381,801.0,8.0,2019-12-03T18:08:06+08:00
25,2671.0,195.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_109.png,40.0,811.0,-31.942956947855812,115.84075773659879,812.0,8.0,2019-12-03T18:08:06+08:00
26,2672.0,-2.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_290.png,40.0,327.0,-31.952411044331566,115.86161114272554,328.0,3.0,2019-12-03T18:08:06+08:00
27,2673.0,161.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_110.png,40.0,229.0,-31.952237626481637,115.85678202814329,231.0,2.0,2019-12-03T18:08:06+08:00
28,2674.0,22.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_112.png,40.0,312.0,-31.95311334341237,115.87567881567196,313.0,3.0,2019-12-03T18:08:06+08:00
29,2676.0,214.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_130.png,40.0,811.0,-31.940490459809375,115.84122990315441,812.0,8.0,2019-12-03T18:08:06+08:00
0,2139.0,28.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_199.png,40.0,815.0,-31.948381623828972,115.84232832396775,816.0,8.0,2019-12-03T18:29:27+08:00
1,2141.0,139.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,231.0,-31.952152938679408,115.86081547482897,201.0,2.0,2019-12-03T18:29:27+08:00
2,2142.0,-4.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_289.png,40.0,330.0,-31.948733279703607,115.8502231588862,331.0,3.0,2019-12-03T18:29:27+08:00
3,2143.0,39.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_.png,40.0,204.0,-31.95849,115.87201,205.0,2.0,2019-12-03T18:29:27+08:00
4,2144.0,-87.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_111.png,40.0,315.0,-31.950976887308936,115.87124066192385,316.0,3.0,2019-12-03T18:29:27+08:00
5,2145.0,5.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_200.png,40.0,215.0,-31.95193659975625,115.85771728496182,216.0,2.0,2019-12-03T18:29:27+08:00
6,2610.0,25.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_248.png,40.0,116.0,-31.95114766610447,115.85838921615552,117.0,1.0,2019-12-03T18:29:27+08:00
7,2618.0,13.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_28.png,40.0,107.0,-31.948826681193232,115.86310862856143,108.0,1.0,2019-12-03T18:29:27+08:00
8,2619.0,229.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_288.png,40.0,119.0,-31.959572300058333,115.85790202905578,106.0,1.0,2019-12-03T18:29:27+08:00
9,2620.0,37.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_179.png,40.0,319.0,-31.953389529963673,115.88014263262963,320.0,3.0,2019-12-03T18:29:27+08:00
10,2621.0,32.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_290.png,40.0,221.0,-31.950044221632233,115.8462070979728,222.0,2.0,2019-12-03T18:29:27+08:00
11,2622.0,55.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,209.0,-31.956167242488426,115.87308538849679,210.0,2.0,2019-12-03T18:29:27+08:00
12,2625.0,26.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_111.png,40.0,201.0,-31.954305266184683,115.86312529370798,202.0,2.0,2019-12-03T18:29:27+08:00
13,2627.0,22.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_200.png,40.0,117.0,-31.954189966023204,115.85674543777844,122.0,1.0,2019-12-03T18:29:27+08:00
14,2628.0,201.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_130.png,40.0,811.0,-31.940490459809375,115.84122990315441,812.0,8.0,2019-12-03T18:29:27+08:00
15,2630.0,53.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_110.png,40.0,819.0,-31.95353960634537,115.85288095549207,820.0,8.0,2019-12-03T18:29:27+08:00
16,2631.0,7.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_291.png,40.0,332.0,-31.946121083220753,115.84227324778452,333.0,3.0,2019-12-03T18:29:27+08:00
17,2632.0,30.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,218.0,-31.952438327572747,115.85343253870091,219.0,2.0,2019-12-03T18:29:27+08:00
18,2633.0,17.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_139.png,40.0,315.0,-31.951025110869075,115.87128511087023,316.0,3.0,2019-12-03T18:29:27+08:00
19,2634.0,-115.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_94.png,40.0,206.0,-31.95871036787759,115.87795895863822,207.0,2.0,2019-12-03T18:29:27+08:00
20,2635.0,46.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_208.png,40.0,114.0,-31.949191924522296,115.85926066454672,116.0,1.0,2019-12-03T18:29:27+08:00
21,2665.0,221.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_130.png,40.0,811.0,-31.940490459809375,115.84122990315441,812.0,8.0,2019-12-03T18:29:27+08:00
22,2666.0,49.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_21.png,40.0,226.0,-31.949335313548005,115.84437541690129,227.0,2.0,2019-12-03T18:29:27+08:00
23,2667.0,1.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_111.png,40.0,307.0,-31.95652333522979,115.8741736089059,308.0,3.0,2019-12-03T18:29:27+08:00
24,2669.0,11.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_111.png,40.0,228.0,-31.951730764548675,115.8552250280746,229.0,2.0,2019-12-03T18:29:27+08:00
25,2670.0,37.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_20.png,40.0,809.0,-31.946283386038303,115.84691919185978,810.0,8.0,2019-12-03T18:29:27+08:00
26,2671.0,265.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_200.png,40.0,820.0,-31.95360231560276,115.85306810392647,801.0,8.0,2019-12-03T18:29:27+08:00
27,2672.0,8.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_.png,40.0,303.0,-31.95196,115.86048,304.0,3.0,2019-12-03T18:29:27+08:00
28,2673.0,44.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_290.png,40.0,213.0,-31.9546759361051,115.86037924229412,215.0,2.0,2019-12-03T18:29:27+08:00
29,2674.0,20.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_290.png,40.0,327.0,-31.952534577634783,115.86199646104825,328.0,3.0,2019-12-03T18:29:27+08:00
30,2676.0,-1.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_291.png,40.0,820.0,-31.956275833768142,115.85460922982423,801.0,8.0,2019-12-03T18:29:27+08:00
0,2139.0,30.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_199.png,40.0,815.0,-31.948381623828972,115.84232832396775,816.0,8.0,2019-12-03T17:34:17+08:00
1,2141.0,49.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_110.png,40.0,228.0,-31.9513812721834,115.85414916764641,229.0,2.0,2019-12-03T17:34:17+08:00
2,2142.0,9.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_291.png,40.0,330.0,-31.94894327863004,115.85087392536505,331.0,3.0,2019-12-03T17:34:17+08:00
3,2143.0,110.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_22.png,40.0,229.0,-31.951769293531804,115.85781522387958,231.0,2.0,2019-12-03T17:34:17+08:00
4,2144.0,27.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_94.png,40.0,314.0,-31.952030892058154,115.87029971332186,315.0,3.0,2019-12-03T17:34:17+08:00
5,2145.0,23.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_21.png,40.0,213.0,-31.954034593424442,115.86055147550998,215.0,2.0,2019-12-03T17:34:17+08:00
6,2610.0,89.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_22.png,40.0,119.0,-31.955373206538162,115.85992957993174,106.0,1.0,2019-12-03T17:34:17+08:00
7,2618.0,188.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_.png,40.0,198.0,-31.95609,115.85633,119.0,1.0,2019-12-03T17:34:17+08:00
8,2619.0,-5.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_296.png,40.0,117.0,-31.956377197040883,115.85448582094982,122.0,1.0,2019-12-03T17:34:17+08:00
9,2620.0,37.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_180.png,40.0,320.0,-31.955929837559157,115.88016,321.0,3.0,2019-12-03T17:34:17+08:00
10,2621.0,67.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,217.0,-31.953195519959454,115.85574463705493,218.0,2.0,2019-12-03T17:34:17+08:00
11,2622.0,27.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_358.png,40.0,206.0,-31.95869937950195,115.87831242948178,207.0,2.0,2019-12-03T17:34:17+08:00
12,2625.0,214.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_110.png,40.0,228.0,-31.95220359505231,115.85667633364064,229.0,2.0,2019-12-03T17:34:17+08:00
13,2627.0,31.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_298.png,40.0,110.0,-31.9464572634946,115.8587292815801,111.0,1.0,2019-12-03T17:34:17+08:00
14,2628.0,200.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_109.png,40.0,811.0,-31.942914183113185,115.84061708268514,812.0,8.0,2019-12-03T17:34:17+08:00
15,2630.0,67.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_109.png,40.0,819.0,-31.952999071528446,115.85121418472711,820.0,8.0,2019-12-03T17:34:17+08:00
16,2631.0,26.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_291.png,40.0,332.0,-31.946133955953332,115.84231186590212,333.0,3.0,2019-12-03T17:34:17+08:00
17,2632.0,61.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,215.0,-31.951342148825578,115.85836460675542,216.0,2.0,2019-12-03T17:34:17+08:00
18,2633.0,105.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_139.png,40.0,315.0,-31.951025110869075,115.87128511087023,316.0,3.0,2019-12-03T17:34:17+08:00
19,2634.0,57.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_.png,40.0,205.0,-31.95944,115.8749,206.0,2.0,2019-12-03T17:34:17+08:00
20,2635.0,107.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_22.png,40.0,119.0,-31.956081818712786,115.8595916777193,106.0,1.0,2019-12-03T17:34:17+08:00
21,2665.0,466.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_289.png,40.0,810.0,-31.943084340500153,115.84117673681469,811.0,8.0,2019-12-03T17:34:17+08:00
22,2666.0,153.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_110.png,40.0,226.0,-31.951340821251346,115.84305845894036,227.0,2.0,2019-12-03T17:34:17+08:00
23,2667.0,22.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_.png,40.0,302.0,-31.95089,115.85756,303.0,3.0,2019-12-03T17:34:17+08:00
24,2669.0,51.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_110.png,40.0,228.0,-31.951388055063667,115.85417055572114,229.0,2.0,2019-12-03T17:34:17+08:00
25,2670.0,219.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_293.png,40.0,810.0,-31.944492687604097,115.84496487182804,811.0,8.0,2019-12-03T17:34:17+08:00
26,2671.0,82.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_203.png,40.0,815.0,-31.9499629838693,115.84156004454614,816.0,8.0,2019-12-03T17:34:17+08:00
27,2672.0,1.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_111.png,40.0,336.0,-31.95064894769375,115.85613643611634,302.0,3.0,2019-12-03T17:34:17+08:00
28,2673.0,110.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,212.0,-31.956367917492553,115.86557560681004,213.0,2.0,2019-12-03T17:34:17+08:00
29,2674.0,17.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_290.png,40.0,326.0,-31.953110666439102,115.863790132467,327.0,3.0,2019-12-03T17:34:17+08:00
30,2676.0,3.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_291.png,40.0,820.0,-31.956413076074643,115.85502455286247,801.0,8.0,2019-12-03T17:34:17+08:00
0,2139.0,40.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_291.png,40.0,820.0,-31.956356500065265,115.85485334174422,801.0,8.0,2019-12-03T17:49:16+08:00
1,2141.0,176.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_110.png,40.0,229.0,-31.952302651414215,115.85698398295948,231.0,2.0,2019-12-03T17:49:16+08:00
2,2142.0,28.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_.png,40.0,302.0,-31.951,115.85785,303.0,3.0,2019-12-03T17:49:16+08:00
3,2143.0,9.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_201.png,40.0,209.0,-31.95812815495083,115.87200510439061,210.0,2.0,2019-12-03T17:49:16+08:00
4,2144.0,-6.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_290.png,40.0,321.0,-31.957249051911326,115.87638096677784,322.0,3.0,2019-12-03T17:49:16+08:00
5,2145.0,36.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_290.png,40.0,223.0,-31.948043082345176,115.8400735436683,224.0,2.0,2019-12-03T17:49:16+08:00
6,2610.0,21.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_209.png,40.0,116.0,-31.95141372560849,115.8580597251769,117.0,1.0,2019-12-03T17:49:16+08:00
7,2618.0,93.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_297.png,40.0,108.0,-31.94830283441036,115.86279146998265,109.0,1.0,2019-12-03T17:49:16+08:00
8,2619.0,118.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_22.png,40.0,119.0,-31.955880672072766,115.85968753831,106.0,1.0,2019-12-03T17:49:16+08:00
9,2620.0,73.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_289.png,40.0,337.0,-31.946841991588073,115.84450674066262,332.0,3.0,2019-12-03T17:49:16+08:00
10,2621.0,36.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_111.png,40.0,228.0,-31.950554602640487,115.85160211519386,229.0,2.0,2019-12-03T17:49:16+08:00
11,2622.0,-2.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_291.png,40.0,213.0,-31.95190259021308,115.86006442866987,215.0,2.0,2019-12-03T17:49:16+08:00
12,2625.0,45.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/redCat/bus_.png,40.0,204.0,-31.95734,115.87235,205.0,2.0,2019-12-03T17:49:16+08:00
13,2627.0,8.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/blueCat/bus_296.png,40.0,117.0,-31.9561927983076,115.85404543741583,122.0,1.0,2019-12-03T17:49:16+08:00
14,2628.0,14.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_200.png,40.0,812.0,-31.94543512999269,115.84730078538529,813.0,8.0,2019-12-03T17:49:16+08:00
15,2630.0,111.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/greenCat/bus_130.png,40.0,811.0,-31.940490459809375,115.84122990315441,812.0,8.0,2019-12-03T17:49:16+08:00
16,2631.0,36.0,40.0,/Portals/0/Asset/Images/LiveCatTimes/yellowCat/bus_111.png,40.0,305.0,-31.954218609383936,115.86712044527924,306.0,3.0,2019-12-03T17:49:16+08:00
